customer_id,age_range,gender,region,registration_month,customer_segment
CUST_245327,45-54,Male,Turkey,2022-11,
CUST_245328,65+,Female,Azerbaijan,2022-04,
CUST_245334,45-54,Female,Romania,2022-05,
CUST_245335,18-24,Male,Germany,2022-09,
CUST_245336,55-64,Male,Kosovo,2022-10,
CUST_245339,55-64,Male,Azerbaijan,2022-09,
CUST_245354,65+,Female,Turkey,2022-07,
CUST_245362,25-34,Male,Greece,2022-10,
CUST_245364,65+,Male,Turkey,2022-01,
CUST_245366,45-54,Male,Germany,2022-01,
CUST_245368,55-64,Female,Kosovo,2022-09,
CUST_245377,55-64,Male,Bulgaria,2022-02,
CUST_245383,65+,Female,Greece,2022-02,
CUST_245384,55-64,Male,Germany,2022-03,
CUST_245388,55-64,Female,Germany,2022-09,
CUST_245397,45-54,Male,Germany,2022-01,
CUST_245400,35-44,Male,Kosovo,2022-03,
CUST_245401,45-54,Male,Azerbaijan,2022-03,
CUST_245429,35-44,Female,Netherlands,2022-01,
CUST_245430,35-44,Female,Netherlands,2022-01,
CUST_245437,65+,Male,Turkey,2022-02,
CUST_245439,55-64,Male,Italy,2022-08,
CUST_245451,25-34,Male,Bulgaria,2022-04,
CUST_245453,25-34,Female,Bulgaria,2022-05,
CUST_245454,25-34,Female,Netherlands,2022-05,
CUST_245456,55-64,Female,Bulgaria,2022-01,
CUST_245462,65+,Female,Turkey,2022-08,
CUST_245471,45-54,Male,Turkey,2022-10,
CUST_245474,25-34,Male,Bulgaria,2022-11,
CUST_245484,65+,Female,Italy,2022-05,
CUST_245486,35-44,Male,Romania,2022-01,
CUST_245489,25-34,Female,Germany,2022-01,
CUST_245496,55-64,Female,Germany,2022-05,
CUST_245498,35-44,Female,Turkey,2022-10,
CUST_245512,45-54,Male,Greece,2022-09,
CUST_245521,45-54,Female,Germany,2022-02,
CUST_245527,65+,Male,Bulgaria,2022-08,
CUST_245529,18-24,Female,Bulgaria,2022-03,
CUST_245568,45-54,Male,Bulgaria,2022-01,
CUST_245570,25-34,Male,Netherlands,2022-02,
CUST_245571,45-54,Female,Turkey,2022-02,
CUST_245585,55-64,Male,Germany,2022-01,
CUST_245586,25-34,Male,Kosovo,2022-01,
CUST_245587,25-34,Male,Turkey,2022-04,
CUST_245591,35-44,Male,Germany,2022-01,
CUST_245593,25-34,Male,Kosovo,2022-01,
CUST_245610,35-44,Male,Netherlands,2022-11,
CUST_245612,65+,Female,Turkey,2022-03,
CUST_245613,55-64,Female,Netherlands,2022-01,
CUST_245615,35-44,Male,Turkey,2022-07,
CUST_245619,55-64,Male,Poland,2022-12,
CUST_245620,18-24,Male,Kosovo,2022-08,
CUST_245631,55-64,Female,Germany,2022-01,
CUST_245632,45-54,Female,Turkey,2022-05,
CUST_245639,45-54,Female,Netherlands,2022-03,
CUST_245642,35-44,Female,Romania,2022-07,
CUST_245644,55-64,Male,Germany,2022-06,
CUST_245645,35-44,Female,Netherlands,2022-01,
CUST_245650,35-44,Male,Azerbaijan,2022-10,
CUST_245657,25-34,Male,Kosovo,2022-09,
CUST_245658,25-34,Female,Bulgaria,2022-08,
CUST_245668,35-44,Male,Greece,2022-01,
CUST_245670,65+,Female,Turkey,2022-04,
CUST_245682,45-54,Female,Germany,2022-05,
CUST_245686,25-34,Female,Germany,2022-01,
CUST_245703,45-54,Female,Germany,2022-12,
CUST_245718,65+,Female,Bulgaria,2022-10,
CUST_245725,35-44,Female,Germany,2022-12,
CUST_245727,45-54,Male,Greece,2022-10,
CUST_245738,45-54,Male,Bulgaria,2022-07,
CUST_245746,35-44,Female,Turkey,2022-01,
CUST_245750,25-34,Female,Turkey,2022-06,
CUST_245753,45-54,Male,Germany,2022-11,
CUST_245765,35-44,Male,Bulgaria,2022-04,
CUST_245768,35-44,Male,Germany,2022-09,
CUST_245770,25-34,Male,Germany,2022-11,
CUST_245771,35-44,Male,Bulgaria,2022-03,
CUST_245787,65+,Male,Greece,2022-01,
CUST_245796,18-24,Female,Azerbaijan,2022-01,
CUST_245799,55-64,Male,Bulgaria,2022-01,
CUST_245804,25-34,Female,Greece,2022-10,
CUST_245811,25-34,Male,Kosovo,2022-03,
CUST_245812,35-44,Female,Kosovo,2022-02,
CUST_245821,18-24,Female,Poland,2022-12,
CUST_245823,65+,Female,Greece,2022-01,
CUST_245827,55-64,Female,Netherlands,2022-05,
CUST_245848,45-54,Male,Greece,2022-08,
CUST_245852,45-54,Male,Kosovo,2022-10,
CUST_245861,65+,Male,Turkey,2022-06,
CUST_245867,45-54,Female,Bulgaria,2022-01,
CUST_245873,65+,Female,Turkey,2022-08,
CUST_245878,45-54,Male,Bulgaria,2022-10,
CUST_245879,45-54,Male,Kosovo,2022-10,
CUST_245882,25-34,Female,Netherlands,2022-02,
CUST_245889,45-54,Female,Kosovo,2022-08,
CUST_245891,55-64,Female,Bulgaria,2022-03,
CUST_245892,18-24,Female,Netherlands,2022-03,
CUST_245908,18-24,Male,Poland,2022-01,
CUST_245920,65+,Female,Turkey,2022-08,
CUST_245922,65+,Male,Azerbaijan,2022-05,
CUST_245923,35-44,Male,Turkey,2022-02,
CUST_245925,25-34,Male,Germany,2022-01,
CUST_245927,55-64,Female,Bulgaria,2022-01,
CUST_245931,35-44,Male,Greece,2022-03,
CUST_245941,65+,Male,Netherlands,2022-10,
CUST_245945,55-64,Female,Greece,2022-09,
CUST_245946,55-64,Male,Greece,2022-09,
CUST_245953,45-54,Female,Greece,2022-12,
CUST_245974,25-34,Male,Bulgaria,2022-01,
CUST_245977,65+,Male,Turkey,2022-11,
CUST_245978,65+,Female,Bulgaria,2022-11,
CUST_245985,55-64,Male,Greece,2022-03,
CUST_246005,45-54,Female,Italy,2022-01,
CUST_246008,55-64,Male,Greece,2022-05,
CUST_246044,55-64,Female,Netherlands,2022-01,
CUST_246048,18-24,Male,Greece,2022-08,
CUST_246049,25-34,Male,Kosovo,2022-03,
CUST_246050,35-44,Male,Germany,2022-10,
CUST_246095,55-64,Male,Greece,2022-03,
CUST_246099,65+,Male,Azerbaijan,2022-10,
CUST_246100,35-44,Male,Greece,2022-10,
CUST_246102,35-44,Female,Netherlands,2022-09,
CUST_246115,55-64,Male,Turkey,2022-02,
CUST_246116,18-24,Female,Bulgaria,2022-11,
CUST_246121,35-44,Male,Bulgaria,2022-02,
CUST_246124,35-44,Female,Germany,2022-01,
CUST_246129,45-54,Male,Turkey,2022-05,
CUST_246142,45-54,Female,Bulgaria,2022-01,
CUST_246154,65+,Male,Greece,2022-01,
CUST_246155,35-44,Male,Germany,2022-07,
CUST_246158,65+,Female,Turkey,2022-01,
CUST_246168,35-44,Male,Netherlands,2022-09,
CUST_246170,25-34,Female,Romania,2022-08,
CUST_246171,65+,Male,Turkey,2022-01,
CUST_246172,45-54,Female,Azerbaijan,2022-01,
CUST_246177,25-34,Male,Italy,2022-10,
CUST_246178,45-54,Male,Poland,2022-10,
CUST_246184,45-54,Female,Netherlands,2022-01,
CUST_246185,18-24,Female,Germany,2022-01,
CUST_246190,55-64,Female,Germany,2022-10,
CUST_246194,45-54,Male,Bulgaria,2022-06,
CUST_246199,35-44,Male,Kosovo,2022-06,
CUST_246201,65+,Female,Germany,2022-06,
CUST_246203,35-44,Male,Netherlands,2022-02,
CUST_246207,18-24,Female,Turkey,2022-02,
CUST_246224,35-44,Male,Germany,2022-09,
CUST_246233,45-54,Female,Germany,2022-08,
CUST_246238,55-64,Female,Azerbaijan,2022-05,
CUST_246240,65+,Female,Azerbaijan,2022-05,
CUST_246241,45-54,Female,Bulgaria,2022-02,
CUST_246242,35-44,Male,Turkey,2022-09,
CUST_246243,45-54,Male,Germany,2022-11,
CUST_246244,18-24,Male,Netherlands,2022-09,
CUST_246246,25-34,Female,Kosovo,2022-04,
CUST_246252,65+,Female,Turkey,2022-06,
CUST_246256,65+,Female,Poland,2022-03,
CUST_246265,65+,Male,Greece,2022-01,
CUST_246266,45-54,Female,Greece,2022-01,
CUST_246275,45-54,Male,Germany,2022-01,
CUST_246280,25-34,Female,Turkey,2022-04,
CUST_246281,65+,Female,Turkey,2022-08,
CUST_246283,55-64,Male,Greece,2022-12,
CUST_246284,65+,Female,Germany,2022-12,
CUST_246285,65+,Female,Turkey,2022-12,
CUST_246308,18-24,Female,Kosovo,2022-01,
CUST_246310,65+,Male,Germany,2022-01,
CUST_246327,45-54,Female,Greece,2022-01,
CUST_246328,25-34,Male,Turkey,2022-01,
CUST_246330,55-64,Female,Turkey,2022-09,
CUST_246349,25-34,Male,Germany,2022-06,
CUST_246356,65+,Male,Netherlands,2022-01,
CUST_246358,25-34,Female,Kosovo,2022-01,
CUST_246359,55-64,Female,Greece,2022-02,
CUST_246360,18-24,Male,Netherlands,2022-09,
CUST_246365,25-34,Female,Bulgaria,2022-01,
CUST_246371,65+,Male,Germany,2022-05,
CUST_246372,25-34,Female,Italy,2022-05,
CUST_246385,35-44,Male,Turkey,2022-01,
CUST_246388,55-64,Male,Bulgaria,2022-01,
CUST_246389,65+,Female,Turkey,2022-02,
CUST_246394,65+,Female,Germany,2022-02,
CUST_246399,45-54,Male,Turkey,2022-01,
CUST_246414,25-34,Male,Bulgaria,2022-01,
CUST_246415,55-64,Female,Germany,2022-10,
CUST_246426,55-64,Female,Germany,2022-02,
CUST_246431,45-54,Male,Bulgaria,2022-12,
CUST_246450,25-34,Male,Netherlands,2022-06,
CUST_246453,35-44,Female,Bulgaria,2022-06,
CUST_246467,45-54,Female,Bulgaria,2022-05,
CUST_246472,65+,Female,Azerbaijan,2022-10,
CUST_246474,55-64,Female,Kosovo,2022-08,
CUST_246477,55-64,Female,Greece,2022-09,
CUST_246501,55-64,Male,Poland,2022-08,
CUST_246516,65+,Female,Germany,2022-02,
CUST_246559,45-54,Male,Germany,2022-05,
CUST_246560,55-64,Male,Kosovo,2022-05,
CUST_246566,25-34,Female,Germany,2022-10,
CUST_246575,45-54,Male,Germany,2022-07,
CUST_246580,45-54,Female,Bulgaria,2022-12,
CUST_246588,35-44,Female,Netherlands,2022-12,
CUST_246594,45-54,Female,Bulgaria,2022-12,
CUST_246598,55-64,Female,Bulgaria,2022-09,
CUST_246641,65+,Female,Turkey,2022-01,
CUST_246658,35-44,Male,Romania,2022-04,
CUST_246666,25-34,Female,Azerbaijan,2022-09,
CUST_246685,35-44,Male,Germany,2022-09,
CUST_246691,45-54,Female,Bulgaria,2022-05,
CUST_246702,65+,Female,Turkey,2022-01,
CUST_246704,65+,Male,Greece,2022-01,
CUST_246705,18-24,Female,Germany,2022-01,
CUST_246706,45-54,Female,Greece,2022-04,
CUST_246712,25-34,Male,Germany,2022-11,
CUST_246716,35-44,Female,Greece,2022-01,
CUST_246727,65+,Female,Italy,2022-01,
CUST_246747,18-24,Male,Turkey,2022-04,
CUST_246769,65+,Male,Greece,2022-12,
CUST_246774,45-54,Female,Germany,2022-01,
CUST_246775,65+,Male,Turkey,2022-01,
CUST_246792,65+,Female,Turkey,2022-05,
CUST_246796,65+,Male,Bulgaria,2022-12,
CUST_246800,35-44,Female,Greece,2022-05,
CUST_246810,55-64,Female,Turkey,2022-03,
CUST_246827,35-44,Male,Turkey,2022-09,
CUST_246830,45-54,Female,Germany,2022-08,
CUST_246832,18-24,Female,Netherlands,2022-01,
CUST_246836,55-64,Male,Germany,2022-04,
CUST_24684,55-64,Female,Turkey,2022-12,
CUST_246842,25-34,Female,Netherlands,2022-01,
CUST_246843,18-24,Female,Kosovo,2022-01,
CUST_246846,65+,Female,Kosovo,2022-12,
CUST_246851,65+,Female,Germany,2022-05,
CUST_246877,35-44,Female,Romania,2022-01,
CUST_246881,55-64,Female,Germany,2022-04,
CUST_246889,35-44,Female,Kosovo,2022-10,
CUST_246902,45-54,Male,Greece,2022-01,
CUST_246911,18-24,Female,Greece,2022-12,
CUST_246916,65+,Female,Turkey,2022-03,
CUST_246917,45-54,Female,Romania,2022-03,
CUST_246923,18-24,Female,Azerbaijan,2022-06,
CUST_246932,55-64,Male,Kosovo,2022-04,
CUST_246938,55-64,Male,Turkey,2022-10,
CUST_246939,55-64,Male,Germany,2022-07,
CUST_246941,45-54,Male,Germany,2022-03,
CUST_246942,55-64,Female,Greece,2022-06,
CUST_246950,55-64,Male,Turkey,2022-02,
CUST_246958,25-34,Female,Turkey,2022-03,
CUST_246959,55-64,Male,Bulgaria,2022-01,
CUST_246969,35-44,Male,Azerbaijan,2022-11,
CUST_246974,65+,Female,Germany,2022-03,
CUST_246975,35-44,Male,Kosovo,2022-04,
CUST_246977,45-54,Female,Azerbaijan,2022-10,
CUST_246978,55-64,Female,Azerbaijan,2022-09,
CUST_246979,55-64,Female,Poland,2022-07,
CUST_246980,25-34,Female,Germany,2022-03,
CUST_246991,45-54,Female,Romania,2022-04,
CUST_246993,55-64,Male,Greece,2022-12,
CUST_247015,45-54,Male,Turkey,2022-01,
CUST_247017,35-44,Female,Netherlands,2022-05,
CUST_247021,65+,Female,Germany,2022-05,
CUST_247030,45-54,Male,Greece,2022-06,
CUST_247031,65+,Male,Germany,2022-05,
CUST_247045,45-54,Male,Turkey,2022-04,
CUST_247051,35-44,Female,Netherlands,2022-02,
CUST_247057,65+,Female,Germany,2022-05,
CUST_247062,45-54,Female,Greece,2022-01,
CUST_247063,45-54,Male,Germany,2022-01,
CUST_247064,45-54,Male,Netherlands,2022-01,
CUST_2470640,45-54,Female,Germany,2022-01,
CUST_247065,55-64,Male,Netherlands,2022-01,
CUST_247072,55-64,Male,Bulgaria,2022-04,
CUST_247082,65+,Male,Azerbaijan,2022-07,
CUST_247086,45-54,Male,Greece,2022-12,
CUST_247087,25-34,Female,Turkey,2022-12,
CUST_247102,65+,Female,Kosovo,2022-11,
CUST_247116,45-54,Male,Italy,2022-02,
CUST_247124,25-34,Male,Germany,2022-06,
CUST_247125,65+,Male,Greece,2022-06,
CUST_247129,45-54,Male,Bulgaria,2022-12,
CUST_247130,45-54,Male,Romania,2022-12,
CUST_247139,25-34,Male,Azerbaijan,2022-07,
CUST_247140,65+,Male,Germany,2022-12,
CUST_247141,65+,Female,Greece,2022-07,
CUST_247154,35-44,Female,Germany,2022-03,
CUST_247156,55-64,Female,Turkey,2022-01,
CUST_247158,45-54,Female,Netherlands,2022-10,
CUST_247159,25-34,Female,Bulgaria,2022-10,
CUST_247168,35-44,Female,Greece,2022-01,
CUST_247169,45-54,Male,Romania,2022-01,
CUST_247175,55-64,Male,Turkey,2022-02,
CUST_247186,65+,Male,Azerbaijan,2022-02,
CUST_247205,25-34,Female,Kosovo,2022-04,
CUST_247206,35-44,Female,Kosovo,2022-04,
CUST_247210,55-64,Female,Bulgaria,2022-06,
CUST_247224,55-64,Female,Germany,2022-10,
CUST_247229,65+,Male,Azerbaijan,2022-01,
CUST_247234,55-64,Female,Bulgaria,2022-01,
CUST_247237,45-54,Male,Turkey,2022-01,
CUST_247245,18-24,Female,Bulgaria,2022-03,
CUST_247247,25-34,Male,Kosovo,2022-11,
CUST_247250,55-64,Male,Germany,2022-02,
CUST_247253,55-64,Male,Kosovo,2022-12,
CUST_247262,35-44,Male,Azerbaijan,2022-03,
CUST_247263,65+,Male,Germany,2022-02,
CUST_247269,55-64,Female,Turkey,2022-03,
CUST_247278,65+,Male,Azerbaijan,2022-03,
CUST_247288,25-34,Male,Netherlands,2022-01,
CUST_247292,45-54,Male,Turkey,2022-11,
CUST_247294,45-54,Male,Turkey,2022-11,
CUST_247301,18-24,Female,Kosovo,2022-08,
CUST_247302,35-44,Female,Turkey,2022-12,
CUST_247303,55-64,Male,Bulgaria,2022-12,
CUST_247320,55-64,Male,Greece,2022-03,
CUST_247335,65+,Female,Netherlands,2022-03,
CUST_247336,55-64,Female,Italy,2022-01,
CUST_247337,35-44,Female,Germany,2022-06,
CUST_247338,45-54,Female,Azerbaijan,2022-06,
CUST_247339,55-64,Female,Turkey,2022-01,
CUST_247342,65+,Male,Romania,2022-08,
CUST_247345,25-34,Female,Bulgaria,2022-05,
CUST_247361,45-54,Male,Turkey,2022-01,
CUST_247362,45-54,Male,Turkey,2022-09,
CUST_247363,65+,Male,Turkey,2022-08,
CUST_247367,55-64,Male,Germany,2022-05,
CUST_247371,35-44,Female,Kosovo,2022-11,
CUST_247377,55-64,Female,Bulgaria,2022-04,
CUST_247392,18-24,Female,Germany,2022-01,
CUST_247395,25-34,Female,Kosovo,2022-01,
CUST_247403,55-64,Male,Azerbaijan,2022-08,
CUST_247404,65+,Female,Greece,2022-03,
CUST_247405,35-44,Female,Romania,2022-03,
CUST_247423,55-64,Male,Germany,2022-01,
CUST_247437,25-34,Female,Germany,2022-06,
CUST_247439,45-54,Male,Netherlands,2022-02,
CUST_247441,65+,Male,Turkey,2022-01,
CUST_247442,35-44,Female,Turkey,2022-01,
CUST_247468,25-34,Female,Azerbaijan,2022-04,
CUST_247469,45-54,Male,Bulgaria,2022-05,
CUST_247470,65+,Female,Turkey,2022-04,
CUST_247487,65+,Male,Turkey,2022-08,
CUST_247518,55-64,Female,Turkey,2022-06,
CUST_247525,45-54,Female,Azerbaijan,2022-11,
CUST_247526,25-34,Male,Kosovo,2022-08,
CUST_247528,35-44,Female,Bulgaria,2022-11,
CUST_247536,45-54,Female,Greece,2022-06,
CUST_247539,45-54,Female,Germany,2022-07,
CUST_247561,65+,Male,Turkey,2022-12,
CUST_247563,45-54,Female,Poland,2022-05,
CUST_247564,65+,Male,Germany,2022-12,
CUST_247567,25-34,Male,Kosovo,2022-04,
CUST_247568,45-54,Male,Turkey,2022-12,
CUST_247579,45-54,Male,Turkey,2022-12,
CUST_247581,35-44,Female,Bulgaria,2022-08,
CUST_247595,65+,Male,Kosovo,2022-06,
CUST_247607,65+,Male,Netherlands,2022-10,
CUST_247609,35-44,Male,Azerbaijan,2022-09,
CUST_247611,55-64,Male,Netherlands,2022-05,
CUST_247612,25-34,Male,Bulgaria,2022-05,
CUST_247617,35-44,Female,Netherlands,2022-01,
CUST_247620,65+,Male,Greece,2022-10,
CUST_247623,35-44,Male,Bulgaria,2022-10,
CUST_247638,65+,Female,Germany,2022-09,
CUST_247639,35-44,Female,Azerbaijan,2022-02,
CUST_247641,55-64,Female,Turkey,2022-01,
CUST_247647,18-24,Female,Turkey,2022-06,
CUST_247656,35-44,Female,Turkey,2022-01,
CUST_247658,65+,Female,Netherlands,2022-06,
CUST_247660,45-54,Male,Netherlands,2022-02,
CUST_247662,35-44,Female,Azerbaijan,2022-03,
CUST_247663,55-64,Male,Italy,2022-05,
CUST_247666,45-54,Female,Turkey,2022-10,
CUST_247668,55-64,Male,Bulgaria,2022-05,
CUST_247669,45-54,Male,Bulgaria,2022-02,
CUST_247681,25-34,Male,Germany,2022-10,
CUST_247684,55-64,Male,Bulgaria,2022-03,
CUST_247689,55-64,Male,Netherlands,2022-05,
CUST_247691,35-44,Male,Greece,2022-12,
CUST_247696,65+,Female,Turkey,2022-09,
CUST_247704,55-64,Female,Bulgaria,2022-09,
CUST_247708,18-24,Female,Turkey,2022-11,
CUST_247709,25-34,Female,Turkey,2022-11,
CUST_247712,35-44,Male,Turkey,2022-02,
CUST_247715,25-34,Male,Azerbaijan,2022-07,
CUST_247721,35-44,Male,Poland,2022-01,
CUST_247733,65+,Male,Turkey,2022-07,
CUST_247739,45-54,Female,Poland,2022-04,
CUST_247746,65+,Male,Kosovo,2022-01,
CUST_247767,55-64,Female,Netherlands,2022-02,
CUST_247780,25-34,Male,Kosovo,2022-05,
CUST_247783,25-34,Female,Bulgaria,2022-11,
CUST_247788,45-54,Male,Kosovo,2022-01,
CUST_247792,45-54,Female,Bulgaria,2022-12,
CUST_247801,25-34,Male,Germany,2022-05,
CUST_247804,35-44,Female,Turkey,2022-12,
CUST_247807,35-44,Male,Turkey,2022-12,
CUST_247809,18-24,Male,Turkey,2022-12,
CUST_247814,65+,Male,Germany,2022-03,
CUST_247815,65+,Male,Greece,2022-08,
CUST_247838,55-64,Male,Germany,2022-09,
CUST_247868,25-34,Female,Poland,2022-01,
CUST_2478680,55-64,Male,Turkey,2022-09,
CUST_24786800,45-54,Female,Kosovo,2022-05,
CUST_247869,18-24,Male,Azerbaijan,2022-01,
CUST_247871,45-54,Male,Bulgaria,2022-03,
CUST_247888,55-64,Female,Greece,2022-05,
CUST_247891,45-54,Male,Greece,2022-01,
CUST_247892,18-24,Male,Greece,2022-01,
CUST_247902,65+,Female,Germany,2022-12,
CUST_247907,35-44,Female,Turkey,2022-08,
CUST_247914,45-54,Female,Germany,2022-02,
CUST_247934,65+,Female,Turkey,2022-01,
CUST_247948,25-34,Female,Greece,2022-03,
CUST_247949,65+,Male,Bulgaria,2022-11,
CUST_247950,25-34,Female,Turkey,2022-03,
CUST_247951,55-64,Female,Turkey,2022-03,
CUST_247956,55-64,Female,Bulgaria,2022-03,
CUST_247961,65+,Male,Kosovo,2022-05,
CUST_247963,45-54,Female,Bulgaria,2022-01,
CUST_247965,35-44,Male,Greece,2022-05,
CUST_247966,18-24,Male,Greece,2022-05,
CUST_247973,65+,Female,Germany,2022-07,
CUST_247982,25-34,Female,Bulgaria,2022-09,
CUST_247996,65+,Male,Turkey,2022-03,
CUST_247997,65+,Female,Turkey,2022-06,
CUST_247998,55-64,Female,Turkey,2022-06,
CUST_247999,45-54,Female,Germany,2022-03,
CUST_248008,55-64,Male,Kosovo,2022-07,
CUST_248014,35-44,Female,Turkey,2022-10,
CUST_248015,35-44,Male,Greece,2022-05,
CUST_248026,35-44,Female,Bulgaria,2022-03,
CUST_248029,65+,Male,Bulgaria,2022-07,
CUST_248043,45-54,Female,Kosovo,2022-11,
CUST_248086,25-34,Male,Bulgaria,2022-03,
CUST_248087,25-34,Female,Netherlands,2022-09,
CUST_248095,55-64,Female,Azerbaijan,2022-04,
CUST_248110,45-54,Female,Greece,2022-04,
CUST_248121,25-34,Male,Greece,2022-02,
CUST_248122,55-64,Female,Greece,2022-02,
CUST_248131,45-54,Female,Netherlands,2022-10,
CUST_248134,45-54,Male,Azerbaijan,2022-04,
CUST_248136,18-24,Female,Azerbaijan,2022-01,
CUST_248165,18-24,Male,Netherlands,2022-12,
CUST_248167,55-64,Female,Poland,2022-03,
CUST_248169,25-34,Female,Greece,2022-01,
CUST_248170,25-34,Female,Germany,2022-03,
CUST_248175,25-34,Female,Greece,2022-02,
CUST_248180,45-54,Female,Germany,2022-03,
CUST_248198,25-34,Male,Azerbaijan,2022-09,
CUST_248204,55-64,Male,Azerbaijan,2022-01,
CUST_248208,25-34,Male,Kosovo,2022-03,
CUST_248219,45-54,Female,Bulgaria,2022-05,
CUST_248227,25-34,Female,Turkey,2022-02,
CUST_248229,65+,Male,Bulgaria,2022-11,
CUST_248230,55-64,Male,Germany,2022-04,
CUST_248234,45-54,Male,Greece,2022-09,
CUST_248235,65+,Male,Bulgaria,2022-09,
CUST_248236,35-44,Male,Netherlands,2022-01,
CUST_248267,25-34,Male,Bulgaria,2022-05,
CUST_248280,18-24,Male,Greece,2022-03,
CUST_248295,25-34,Female,Turkey,2022-07,
CUST_248325,55-64,Female,Turkey,2022-05,
CUST_248329,18-24,Female,Turkey,2022-11,
CUST_248333,25-34,Male,Greece,2022-01,
CUST_248334,25-34,Male,Greece,2022-02,
CUST_248344,25-34,Male,Bulgaria,2022-02,
CUST_248345,45-54,Male,Germany,2022-01,
CUST_248357,25-34,Female,Greece,2022-06,
CUST_248365,55-64,Male,Germany,2022-11,
CUST_248378,45-54,Female,Turkey,2022-01,
CUST_248382,25-34,Male,Germany,2022-12,
CUST_248383,65+,Male,Greece,2022-05,
CUST_24838300,18-24,Female,Greece,2022-06,
CUST_248386,55-64,Male,Greece,2022-02,
CUST_248401,25-34,Male,Bulgaria,2022-01,
CUST_248416,25-34,Male,Germany,2022-02,
CUST_248417,55-64,Male,Turkey,2022-02,
CUST_248419,25-34,Male,Greece,2022-09,
CUST_248420,35-44,Male,Greece,2022-02,
CUST_248444,25-34,Male,Greece,2022-09,
CUST_248445,25-34,Female,Germany,2022-11,
CUST_248450,45-54,Male,Turkey,2022-12,
CUST_248453,25-34,Male,Netherlands,2022-11,
CUST_248464,35-44,Female,Turkey,2022-01,
CUST_248467,45-54,Female,Bulgaria,2022-03,
CUST_248469,25-34,Female,Greece,2022-01,
CUST_248483,45-54,Female,Turkey,2022-11,
CUST_248498,35-44,Female,Bulgaria,2022-02,
CUST_248533,18-24,Male,Greece,2022-03,
CUST_248549,45-54,Female,Bulgaria,2022-03,
CUST_248550,35-44,Male,Turkey,2022-03,
CUST_248580,65+,Female,Greece,2022-09,
CUST_248588,65+,Female,Kosovo,2022-12,
CUST_248589,45-54,Male,Greece,2022-12,
CUST_248591,55-64,Female,Germany,2022-12,
CUST_248595,45-54,Male,Bulgaria,2022-01,
CUST_248597,65+,Male,Bulgaria,2022-12,
CUST_248599,25-34,Female,Romania,2022-01,
CUST_248600,45-54,Female,Turkey,2022-06,
CUST_248606,55-64,Male,Greece,2022-09,
CUST_248608,65+,Female,Poland,2022-10,
CUST_248609,35-44,Male,Turkey,2022-10,
CUST_248621,45-54,Male,Kosovo,2022-10,
CUST_248635,45-54,Female,Greece,2022-12,
CUST_248640,35-44,Female,Turkey,2022-07,
CUST_248641,35-44,Male,Greece,2022-07,
CUST_248643,65+,Female,Germany,2022-04,
CUST_248644,45-54,Female,Italy,2022-01,
CUST_248645,45-54,Female,Netherlands,2022-01,
CUST_248651,55-64,Male,Bulgaria,2022-03,
CUST_248676,55-64,Female,Germany,2022-11,
CUST_248680,55-64,Female,Turkey,2022-12,
CUST_248688,25-34,Female,Greece,2022-04,
CUST_248689,65+,Female,Azerbaijan,2022-10,
CUST_248699,55-64,Male,Greece,2022-01,
CUST_248703,35-44,Female,Germany,2022-03,
CUST_248718,55-64,Female,Turkey,2022-05,
CUST_248719,65+,Female,Poland,2022-01,
CUST_2487190,65+,Male,Bulgaria,2022-07,
CUST_248734,25-34,Female,Bulgaria,2022-01,
CUST_248742,35-44,Female,Greece,2022-02,
CUST_248743,55-64,Male,Bulgaria,2022-02,
CUST_248749,25-34,Female,Netherlands,2022-02,
CUST_248752,25-34,Female,Kosovo,2022-12,
CUST_248753,55-64,Male,Kosovo,2022-06,
CUST_248759,65+,Male,Bulgaria,2022-01,
CUST_248765,35-44,Male,Netherlands,2022-09,
CUST_248768,45-54,Male,Germany,2022-01,
CUST_248781,65+,Male,Netherlands,2022-06,
CUST_248783,25-34,Male,Greece,2022-12,
CUST_248784,45-54,Male,Azerbaijan,2022-12,
CUST_248793,45-54,Male,Azerbaijan,2022-02,
CUST_248805,25-34,Male,Italy,2022-03,
CUST_248808,35-44,Female,Turkey,2022-05,
CUST_248811,55-64,Male,Kosovo,2022-09,
CUST_248822,25-34,Female,Netherlands,2022-01,
CUST_248829,55-64,Male,Germany,2022-08,
CUST_248833,25-34,Female,Bulgaria,2022-01,
CUST_248834,25-34,Female,Turkey,2022-01,
CUST_248840,45-54,Female,Greece,2022-12,
CUST_248841,55-64,Female,Turkey,2022-12,
CUST_248844,65+,Male,Bulgaria,2022-10,
CUST_248846,65+,Female,Bulgaria,2022-02,
CUST_248855,45-54,Male,Turkey,2022-08,
CUST_248879,25-34,Male,Azerbaijan,2022-01,
CUST_248890,65+,Female,Germany,2022-11,
CUST_248895,45-54,Female,Azerbaijan,2022-06,
CUST_248912,55-64,Male,Romania,2022-01,
